	515rcbc12	515rcbc23	515rcbc30	515rcbc29	515rcbc9	515rcbc35	515rcbc18	515rcbc15	515rcbc26	515rcbc25	515rcbc32	515rcbc8	515rcbc16	515rcbc36	515rcbc31	515rcbc22	515rcbc17	515rcbc24	515rcbc21	515rcbc10	515rcbc14	515rcbc19	515rcbc27	515rcbc11	515rcbc34	515rcbc37	515rcbc33	515rcbc28	515rcbc13
515rcbc12	0.0	0.198395604878	0.362179019779	0.277080963642	0.288026806577	0.364695616003	0.322709268613	0.33628350035	0.373148122629	0.356990097082	0.296122771852	0.296247456756	0.28160032566	0.339389958662	0.256330884915	0.274928829684	0.328540355562	0.330565213417	0.272881317115	0.256972703585	0.273159719979	0.240586158857	0.2469703554	0.248084810762	0.328498339118	0.222249145801	0.335248755628	0.299613962609	0.229059517736
515rcbc23	0.198395604878	0.0	0.233073541396	0.167547111061	0.150100506556	0.27170886669	0.214378582581	0.258919464494	0.270353780231	0.284829097727	0.223956762226	0.223701396757	0.162988464321	0.396832528513	0.198707139552	0.189881228059	0.214404858762	0.217769239692	0.218570132692	0.173683975857	0.173379158724	0.154603207741	0.182477741646	0.1729909454	0.234342974814	0.150679487112	0.242608985006	0.163487911736	0.178936908311
515rcbc30	0.362179019779	0.233073541396	0.0	0.184239827663	0.148633416334	0.196707833591	0.147508346575	0.210424012296	0.148513207124	0.328427556231	0.24931531258	0.246911625512	0.238092354731	0.498513864883	0.262275819445	0.224337766548	0.155102004612	0.151967335875	0.234764542332	0.175100563879	0.244243298445	0.222377911515	0.219863323307	0.254319922115	0.157223922428	0.214438909572	0.238013938089	0.181164898655	0.237533549749
515rcbc29	0.277080963642	0.167547111061	0.184239827663	0.0	0.134349717418	0.224191434091	0.132056207571	0.168426768819	0.201483985941	0.273176539146	0.224475862977	0.21431146197	0.16295145849	0.409339194429	0.19560067573	0.154374821961	0.118801585979	0.155352920161	0.184856884164	0.144705628272	0.166639776152	0.162520842961	0.128827708345	0.176564466197	0.142048763856	0.137577494056	0.174300863013	0.1566979178	0.163899018702
515rcbc9	0.288026806577	0.150100506556	0.148633416334	0.134349717418	0.0	0.219219964067	0.161103668406	0.220668593954	0.196096988986	0.267399418043	0.20876012567	0.198455961395	0.152767960339	0.436838872751	0.193468482961	0.167926092797	0.151929210735	0.152050271894	0.201938427662	0.144246687218	0.17531363522	0.147978751653	0.165847053711	0.170142062925	0.166401844387	0.141408277812	0.1997827001	0.122589247421	0.180192057395
515rcbc35	0.364695616003	0.27170886669	0.196707833591	0.224191434091	0.219219964067	0.0	0.185964728033	0.221780882169	0.194148008234	0.362062087935	0.272037072345	0.27232239352	0.277126930077	0.485252696277	0.279894989765	0.263727499334	0.212056939247	0.225134613	0.248445752909	0.217279864194	0.29436419127	0.249926102764	0.238665554797	0.285167767343	0.188186702017	0.231633238128	0.278599911755	0.248972323196	0.228555501916
515rcbc18	0.322709268613	0.214378582581	0.147508346575	0.132056207571	0.161103668406	0.185964728033	0.0	0.120682607702	0.127497766201	0.291486730438	0.226418284449	0.232946933862	0.214013175577	0.472209493465	0.228828669371	0.155098088752	0.102645757161	0.114933861041	0.144244627603	0.149391618057	0.192821489721	0.191246894296	0.155240169862	0.228890497031	0.084493694976	0.177255929401	0.179339602321	0.158598872043	0.159468707703
515rcbc15	0.33628350035	0.258919464494	0.210424012296	0.168426768819	0.220668593954	0.221780882169	0.120682607702	0.0	0.19186286547	0.311962676462	0.262890065763	0.259318440821	0.24804576767	0.4632070629	0.250368847819	0.178500304394	0.118260073284	0.156216866871	0.186113459721	0.190365565633	0.223446108535	0.22242853302	0.156604029328	0.247267863127	0.125693558531	0.186470745537	0.202061247215	0.214996722937	0.177758486078
515rcbc26	0.373148122629	0.270353780231	0.148513207124	0.201483985941	0.196096988986	0.194148008234	0.127497766201	0.19186286547	0.0	0.345719360636	0.277854668578	0.287582861614	0.27155831724	0.522953684182	0.280372342861	0.21700138109	0.166079020497	0.121813215603	0.195890428609	0.206477639525	0.25428755097	0.25068904339	0.219914011041	0.285930170632	0.121052358732	0.242569640782	0.24831571722	0.190657306797	0.205554015626
515rcbc25	0.356990097082	0.284829097727	0.328427556231	0.273176539146	0.267399418043	0.362062087935	0.291486730438	0.311962676462	0.345719360636	0.0	0.18934153399	0.207953502115	0.196115372932	0.455164685705	0.236683863597	0.216405047968	0.292156377279	0.306320971892	0.27987657462	0.259695933977	0.22737642124	0.250795525148	0.278421888292	0.214311416013	0.307145133356	0.271929459891	0.21084490134	0.236244941499	0.290460834775
515rcbc32	0.296122771852	0.223956762226	0.24931531258	0.224475862977	0.20876012567	0.272037072345	0.226418284449	0.262890065763	0.277854668578	0.18934153399	0.0	0.137605612935	0.14607032928	0.423674411516	0.146200271016	0.176132112555	0.231137246919	0.233348697542	0.213121224571	0.169848234368	0.219631180203	0.15734221006	0.21484368916	0.135346600581	0.236899548608	0.196949496522	0.19535701465	0.195374835588	0.217272948163
