	515rcbc12	515rcbc23	515rcbc30	515rcbc29	515rcbc9	515rcbc35	515rcbc18	515rcbc15	515rcbc26	515rcbc25	515rcbc32	515rcbc8	515rcbc16	515rcbc36	515rcbc31	515rcbc22	515rcbc17	515rcbc24	515rcbc21	515rcbc10	515rcbc14	515rcbc19	515rcbc27	515rcbc11	515rcbc34	515rcbc37	515rcbc33	515rcbc28	515rcbc13
515rcbc12	0.0	0.200413574666	0.364038469104	0.278123082853	0.289243922287	0.366668257573	0.325057918437	0.33964340633	0.375660859252	0.36256795084	0.300228823467	0.2969564205	0.279850225394	0.341099138535	0.259573409674	0.276412157806	0.327626672689	0.332020967117	0.2768600895	0.259967480147	0.275711904116	0.243119817185	0.250139006076	0.251148951604	0.329507471398	0.222901978128	0.337806254732	0.301532443008	0.230430595729
515rcbc23	0.200413574666	0.0	0.232096598761	0.164358525002	0.14743413061	0.272764265787	0.214451304914	0.257648384374	0.270133608071	0.287648941543	0.224753269598	0.224212349584	0.159033176726	0.397731706875	0.198661217422	0.190486654176	0.211551191354	0.215675080447	0.219055673543	0.172940255546	0.173582112167	0.149524078535	0.182510177292	0.173105379924	0.233707385569	0.146331930052	0.24119419557	0.163229945629	0.179479767363
515rcbc30	0.364038469104	0.232096598761	0.0	0.183888285969	0.150381337218	0.195979233697	0.145739132855	0.209073780615	0.150646191181	0.329204130056	0.250254547676	0.248278477779	0.238814692555	0.499892865344	0.264078912717	0.2261770681	0.158360967839	0.153234728869	0.234776743421	0.174255866553	0.244778107974	0.222249174915	0.221296764127	0.254079085224	0.159589877841	0.215111625329	0.237784652465	0.181325125776	0.239873883922
515rcbc29	0.278123082853	0.164358525002	0.183888285969	0.0	0.131781815574	0.223372578191	0.13375648077	0.169238208344	0.202816394727	0.276036925523	0.222305392124	0.21402113016	0.161220883252	0.410044897007	0.193807030549	0.155163206442	0.115824746432	0.153657053786	0.185953575856	0.141999177653	0.169387085417	0.15833476779	0.129292232337	0.175768947742	0.141482432132	0.135468877468	0.175226194188	0.156571713953	0.164429782436
515rcbc9	0.289243922287	0.14743413061	0.150381337218	0.131781815574	0.0	0.219530103952	0.158212583479	0.219346209862	0.197320439452	0.268024762634	0.20806676333	0.199172941234	0.152468939326	0.437882398298	0.195191474008	0.168865856824	0.148776963586	0.151236939946	0.200869689773	0.141393393779	0.1743303258	0.143261219528	0.166281875652	0.167859687647	0.16623587747	0.139147747855	0.198306206051	0.120853928484	0.180749471115
515rcbc35	0.366668257573	0.272764265787	0.195979233697	0.223372578191	0.219530103952	0.0	0.185966904333	0.220984728189	0.196194362222	0.361897537983	0.271720993015	0.274185479764	0.279296557408	0.487262865094	0.280723699768	0.265450828061	0.212938856232	0.227661882849	0.249597044029	0.215854530693	0.295626107627	0.250046576489	0.2388674844	0.285130914967	0.188316671467	0.233658023912	0.279324998359	0.248275533795	0.22973952996
515rcbc18	0.325057918437	0.214451304914	0.145739132855	0.13375648077	0.158212583479	0.185966904333	0.0	0.123999062889	0.126821784632	0.293080982719	0.227140978998	0.234626609536	0.215682882639	0.474059471248	0.229872128802	0.159121140248	0.104559596045	0.117202554968	0.144278279118	0.148305606664	0.195200482435	0.191409477313	0.157564865693	0.230198093236	0.0833417363155	0.177794834655	0.182050729492	0.156843106585	0.161094168476
515rcbc15	0.33964340633	0.257648384374	0.209073780615	0.169238208344	0.219346209862	0.220984728189	0.123999062889	0.0	0.19190262319	0.311791242592	0.262670299026	0.261252188268	0.250297010383	0.464988113352	0.250194347705	0.181066605362	0.119634538414	0.15615800295	0.188453956679	0.188348013149	0.224717476976	0.22150068824	0.156390470551	0.248255531644	0.125418155869	0.189403407529	0.205058167895	0.215392730664	0.179100745768
515rcbc26	0.375660859252	0.270133608071	0.150646191181	0.202816394727	0.197320439452	0.196194362222	0.126821784632	0.19190262319	0.0	0.346737766286	0.278661771019	0.288874414338	0.272773567842	0.525370895019	0.28040484242	0.220531615205	0.171004014347	0.122851309467	0.196305016878	0.206184793917	0.255501958945	0.25101603215	0.220675869809	0.286248365621	0.123986113526	0.244198413018	0.250082026023	0.190829606355	0.206082344276
515rcbc25	0.36256795084	0.287648941543	0.329204130056	0.276036925523	0.268024762634	0.361897537983	0.293080982719	0.311791242592	0.346737766286	0.0	0.190271836914	0.207758217316	0.204872412274	0.458565344241	0.243657825522	0.215272246308	0.292314931922	0.30692498161	0.282811635282	0.261735533809	0.229198472353	0.254869561473	0.28242054467	0.220257763166	0.306943583451	0.273980873632	0.210934862557	0.236295875557	0.293406932018
515rcbc32	0.300228823467	0.224753269598	0.250254547676	0.222305392124	0.20806676333	0.271720993015	0.227140978998	0.262670299026	0.278661771019	0.190271836914	0.0	0.138200790038	0.148217465538	0.425529216239	0.14767259423	0.17522294534	0.228624127112	0.233977386062	0.210923923863	0.169564463419	0.219640170653	0.160084881526	0.215428683446	0.136131917677	0.23561594135	0.197469596791	0.194900938343	0.194435851482	0.217150866173
515rcbc8	0.2969564205	0.224212349584	0.248278477779	0.21402113016	0.199172941234	0.274185479764	0.234626609536	0.261252188268	0.288874414338	0.207758217316	0.138200790038	0.0	0.177250246692	0.408975380119	0.164230375727	0.206567549167	0.225261139002	0.236692882735	0.233766617114	0.171005897638	0.248104441127	0.168074868278	0.208553303655	0.149865766293	0.241069450257	0.181431455579	0.221788170186	0.231854758479	0.226276267964
515rcbc16	0.279850225394	0.159033176726	0.238814692555	0.161220883252	0.152468939326	0.279296557408	0.215682882639	0.250297010383	0.272773567842	0.204872412274	0.148217465538	0.177250246692	0.0	0.408793593156	0.154322947677	0.157091981134	0.202184101383	0.218840231467	0.225918762569	0.169138977251	0.148825115389	0.141159836201	0.19431445898	0.121168662529	0.225598990541	0.163719382802	0.177134446723	0.154270180898	0.195007573923
