	515rcbc12	515rcbc23	515rcbc30	515rcbc29	515rcbc9	515rcbc35	515rcbc18	515rcbc15	515rcbc26	515rcbc25	515rcbc32	515rcbc8	515rcbc16	515rcbc36	515rcbc31	515rcbc22	515rcbc17	515rcbc24	515rcbc21	515rcbc10	515rcbc14	515rcbc19	515rcbc27	515rcbc11	515rcbc34	515rcbc37	515rcbc33	515rcbc28	515rcbc13
515rcbc12	0.0	0.456403204373	0.546062860198	0.48992896303	0.478782611307	0.527430231629	0.496411963626	0.476188287799	0.543344984765	0.59153488485	0.546854465671	0.531061828502	0.51791801828	0.534478976745	0.503133518801	0.476688334955	0.474783970186	0.480465963943	0.478326617103	0.492773281045	0.464643361587	0.486565153732	0.42423051181	0.501985863145	0.516180099561	0.476550567288	0.472304222807	0.452852430654	0.467666052684
515rcbc23	0.456403204373	0.0	0.491726771234	0.426850903921	0.383290846856	0.468323010094	0.449129831631	0.468039378167	0.515155196293	0.549757939003	0.465840877597	0.439735825078	0.433558419721	0.49350199252	0.461485849736	0.440494487396	0.431504601014	0.443312588749	0.499650886045	0.445718933249	0.428152885524	0.409227707382	0.399666710556	0.410012794136	0.480621345244	0.385338949049	0.418136535008	0.398549790021	0.441511502172
515rcbc30	0.546062860198	0.491726771234	0.0	0.480039552571	0.464491893574	0.466042585309	0.457074403669	0.508341975153	0.490018532506	0.621621962921	0.558448734826	0.543396923654	0.536617692417	0.58794789222	0.54906109203	0.510227498178	0.458427960268	0.479963402224	0.531353149322	0.488403072057	0.505920729823	0.509301325821	0.487607752715	0.535164172674	0.489508065659	0.47578375215	0.518593781396	0.488670154802	0.506580516824
515rcbc29	0.48992896303	0.426850903921	0.480039552571	0.0	0.418528089307	0.460525630525	0.417176186258	0.448379711919	0.469791179207	0.549991141575	0.490183517085	0.483071373545	0.470587900779	0.529838576701	0.477634786449	0.43759395506	0.4149353038	0.435636429923	0.473156942684	0.451141840413	0.432188886455	0.434035393357	0.425717989088	0.45053341821	0.423704416784	0.416567995761	0.418709725802	0.39439890233	0.445115661165
515rcbc9	0.478782611307	0.383290846856	0.464491893574	0.418528089307	0.0	0.445462265235	0.426550191694	0.466575780843	0.496245101076	0.565098859448	0.485976957061	0.461572174248	0.457200221318	0.504372096288	0.45734813772	0.458219005536	0.425351897311	0.441456163276	0.48835752327	0.42973566346	0.441354794842	0.426158495675	0.415608753255	0.434055217094	0.469704319762	0.399808742789	0.437874391839	0.406817635243	0.437418916121
515rcbc35	0.527430231629	0.468323010094	0.466042585309	0.460525630525	0.445462265235	0.0	0.46289991704	0.495667698628	0.471554316531	0.615269911664	0.542020137421	0.531610180351	0.522725666874	0.56301764951	0.523597977559	0.505904657185	0.440404584531	0.474550608639	0.503318736336	0.474632269344	0.485728807225	0.480670529291	0.459236430212	0.515629559119	0.469870883064	0.442207276325	0.501004398183	0.461006659922	0.477625411436
515rcbc18	0.496411963626	0.449129831631	0.457074403669	0.417176186258	0.426550191694	0.46289991704	0.0	0.403528112722	0.412192345364	0.591136157811	0.523320852229	0.517908896471	0.506632378426	0.562667208481	0.514407839228	0.412569571166	0.402376193336	0.374343825011	0.425987711812	0.454411559337	0.409080865134	0.471449173018	0.412922532119	0.501853402202	0.372725959373	0.425160491638	0.43813240121	0.423426250277	0.397530853689
515rcbc15	0.476188287799	0.468039378167	0.508341975153	0.448379711919	0.466575780843	0.495667698628	0.403528112722	0.0	0.436598628258	0.580216436037	0.533111411049	0.539435408604	0.521029527449	0.55605287236	0.512454681559	0.402558754189	0.424740933865	0.394112344801	0.422811352146	0.481450987256	0.412995145922	0.48268753983	0.412202985264	0.505738964697	0.42706067271	0.453358131722	0.452594151041	0.439517826151	0.396520540686
515rcbc26	0.543344984765	0.515155196293	0.490018532506	0.469791179207	0.496245101076	0.471554316531	0.412192345364	0.436598628258	0.0	0.61852051371	0.561076445979	0.580863287683	0.555176612679	0.593362452819	0.556791206937	0.469152855456	0.449453051122	0.437410523933	0.445431974735	0.487410850128	0.462760586963	0.519195335667	0.467890015678	0.546212634251	0.408973247195	0.501151364047	0.492372483183	0.473513527609	0.436320419493
515rcbc25	0.59153488485	0.549757939003	0.621621962921	0.549991141575	0.565098859448	0.615269911664	0.591136157811	0.580216436037	0.61852051371	0.0	0.456663565139	0.502076445216	0.481150095255	0.556215270108	0.51657793242	0.537536801708	0.581100030286	0.58134469369	0.59669098593	0.551974555153	0.54380586024	0.531937019108	0.574906125509	0.518305133557	0.589040819505	0.565265696308	0.520677763176	0.540694850443	0.5736612418
515rcbc32	0.546854465671	0.465840877597	0.558448734826	0.490183517085	0.485976957061	0.542020137421	0.523320852229	0.533111411049	0.561076445979	0.456663565139	0.0	0.421268207493	0.435734572256	0.505202123053	0.453273277951	0.491413234971	0.517711185053	0.52641768978	0.547610634363	0.478560357681	0.47849968771	0.448939950849	0.501304024788	0.428481299851	0.529583432757	0.485422362924	0.45706952025	0.477558271068	0.503793762775
515rcbc8	0.531061828502	0.439735825078	0.543396923654	0.483071373545	0.461572174248	0.531610180351	0.517908896471	0.539435408604	0.580863287683	0.502076445216	0.421268207493	0.0	0.437381683207	0.505700750845	0.454904311997	0.51044541075	0.512198907205	0.521884456734	0.559495153128	0.486856420316	0.497592354957	0.4587290907	0.493852943287	0.412356698689	0.537377421093	0.456420900979	0.461875597183	0.479619004511	0.510233979978
515rcbc16	0.51791801828	0.433558419721	0.536617692417	0.470587900779	0.457200221318	0.522725666874	0.506632378426	0.521029527449	0.555176612679	0.481150095255	0.435734572256	0.437381683207	0.0	0.481986457446	0.401971333541	0.486677181928	0.48632697522	0.504411789733	0.537782202566	0.456877353044	0.4854690212	0.418566864442	0.463947224784	0.421206818273	0.513869416727	0.451793157095	0.457530960331	0.459952594543	0.497274124923
515rcbc36	0.534478976745	0.49350199252	0.58794789222	0.529838576701	0.504372096288	0.56301764951	0.562667208481	0.55605287236	0.593362452819	0.556215270108	0.505202123053	0.505700750845	0.481986457446	0.0	0.48681902682	0.526162470085	0.539800935628	0.5546872595	0.558157446835	0.512839420541	0.533670065764	0.470342133209	0.509458305795	0.480531298629	0.575111530518	0.513835962258	0.510064721304	0.510251066171	0.53181605616
515rcbc31	0.503133518801	0.461485849736	0.54906109203	0.477634786449	0.45734813772	0.523597977559	0.514407839228	0.512454681559	0.556791206937	0.51657793242	0.453273277951	0.454904311997	0.401971333541	0.48681902682	0.0	0.49031522434	0.491825513472	0.502732711783	0.524764634158	0.466573813462	0.481760002761	0.428788628411	0.460806882945	0.43071929733	0.528038398794	0.462638684506	0.4774437812	0.472555649154	0.489134157043
515rcbc22	0.476688334955	0.440494487396	0.510227498178	0.43759395506	0.458219005536	0.505904657185	0.412569571166	0.402558754189	0.469152855456	0.537536801708	0.491413234971	0.51044541075	0.486677181928	0.526162470085	0.49031522434	0.0	0.417075019809	0.401178689564	0.415889916075	0.461887434914	0.365598175028	0.447260805944	0.411682479458	0.472840801594	0.427418793213	0.434701453881	0.409606663473	0.411764580135	0.383401293137
