	515rcbc12	515rcbc23	515rcbc30	515rcbc29	515rcbc9	515rcbc35	515rcbc18	515rcbc15	515rcbc26	515rcbc25	515rcbc32	515rcbc8	515rcbc16	515rcbc36	515rcbc31	515rcbc22	515rcbc17	515rcbc24	515rcbc21	515rcbc10	515rcbc14	515rcbc19	515rcbc27	515rcbc11	515rcbc34	515rcbc37	515rcbc33	515rcbc28	515rcbc13
515rcbc12	0.0	0.470390203928	0.547815834246	0.496636239461	0.48421658058	0.543097555643	0.503647317679	0.488717084031	0.546013992344	0.592658350917	0.547871702178	0.535566306651	0.524051419465	0.512221579664	0.508801444735	0.480847272627	0.478990298533	0.497788508536	0.486497480044	0.508401175117	0.479962393367	0.472306158378	0.452621480684	0.504282637415	0.519448429615	0.475913180758	0.482261321561	0.462793352271	0.463945166623
515rcbc23	0.470390203928	0.0	0.488347400516	0.418050923774	0.388817979081	0.473783438982	0.45428760896	0.461647092022	0.513794097939	0.548654477157	0.473127160871	0.458194725878	0.439763425598	0.496028146181	0.454422241863	0.452579278559	0.444793329014	0.452749428744	0.493328660648	0.430979974677	0.421411538655	0.417713939409	0.398910347517	0.420273342491	0.468490302952	0.390288192629	0.427846285662	0.398552641531	0.445060608363
515rcbc30	0.547815834246	0.488347400516	0.0	0.470619894309	0.456054550534	0.466403801643	0.462174643809	0.492225312424	0.491746080348	0.606522968737	0.542969781287	0.545762996601	0.525385312099	0.573840584802	0.539953482439	0.508981426527	0.460642092262	0.481748572422	0.517721599498	0.487139004154	0.494493917916	0.502820016317	0.488760998545	0.527490143478	0.473919256499	0.456885765439	0.507326984555	0.47866044992	0.500134929597
515rcbc29	0.496636239461	0.418050923774	0.470619894309	0.0	0.415416388041	0.469317572054	0.420715837717	0.45208970773	0.4746490118	0.542854134815	0.487639671513	0.480827419474	0.46446057936	0.522678461889	0.475052919059	0.437791306661	0.415006924106	0.428744546269	0.472027194381	0.445351768378	0.415677802008	0.421294815402	0.419976848793	0.453573343937	0.426583120226	0.418008721597	0.418863416984	0.389649342503	0.438129508173
515rcbc9	0.48421658058	0.388817979081	0.456054550534	0.415416388041	0.0	0.457260965979	0.434515562504	0.468304345409	0.503527678355	0.551132903958	0.477856631524	0.461465262719	0.447594137678	0.511488605231	0.455349264893	0.464900083736	0.415378999471	0.446805412848	0.495037320466	0.423242063502	0.435386443866	0.41985126512	0.420334935133	0.433291375619	0.47378610637	0.388494229263	0.445158963885	0.401583439048	0.445253657976
515rcbc35	0.543097555643	0.473783438982	0.466403801643	0.469317572054	0.457260965979	0.0	0.456333659476	0.491152348155	0.469701169422	0.61653620845	0.545934243636	0.543630849932	0.528678590469	0.572607564587	0.531526689142	0.509492089309	0.453705231477	0.480571496975	0.50791289429	0.470678527922	0.499603946798	0.494987968823	0.468192895626	0.525620736138	0.463260093305	0.454773049788	0.509873121401	0.473463130673	0.492863839241
515rcbc18	0.503647317679	0.45428760896	0.462174643809	0.420715837717	0.434515562504	0.456333659476	0.0	0.405115326564	0.419528772381	0.5907524474	0.528151431279	0.530856507474	0.514792233848	0.566248791746	0.505312740056	0.419907765425	0.400499678028	0.376109893604	0.415620952262	0.455389459159	0.418256641697	0.465757324834	0.405456501929	0.511377137081	0.383846434942	0.429945208091	0.446724456272	0.424118152706	0.407821759544
515rcbc15	0.488717084031	0.461647092022	0.492225312424	0.45208970773	0.468304345409	0.491152348155	0.405115326564	0.0	0.433158039705	0.572874728873	0.524570084717	0.534182167389	0.512138595009	0.543342757924	0.516912924117	0.390414657433	0.42075891815	0.394079823751	0.405522625506	0.47062636822	0.397882479263	0.469048252406	0.409209855348	0.511122452186	0.401802359669	0.442423399088	0.43644733644	0.424547839063	0.376834497477
515rcbc26	0.546013992344	0.513794097939	0.491746080348	0.4746490118	0.503527678355	0.469701169422	0.419528772381	0.433158039705	0.0	0.620246317148	0.571311779959	0.585249861477	0.55804441305	0.600078301907	0.567864916271	0.472386762678	0.451524689399	0.442249983316	0.45068968343	0.497579085474	0.471636304235	0.524697938248	0.467570677068	0.568841760722	0.411065365966	0.497913086312	0.501281469425	0.478499756422	0.448500778663
515rcbc25	0.592658350917	0.548654477157	0.606522968737	0.542854134815	0.551132903958	0.61653620845	0.5907524474	0.572874728873	0.620246317148	0.0	0.464907293063	0.499802863472	0.48701552229	0.560052804273	0.508905977683	0.542500938622	0.577389266792	0.583187118357	0.584857723464	0.558113117295	0.543322925221	0.526955953976	0.576881541978	0.520888187656	0.593591835771	0.555392098054	0.531367763105	0.544647749611	0.567600972948
515rcbc32	0.547871702178	0.473127160871	0.542969781287	0.487639671513	0.477856631524	0.545934243636	0.528151431279	0.524570084717	0.571311779959	0.464907293063	0.0	0.437053096237	0.424472245752	0.50986878607	0.457900529484	0.495061101071	0.521915779133	0.518503064155	0.55026245095	0.477125864163	0.479202135804	0.441254644393	0.507883995587	0.42568552944	0.526804281105	0.476854798124	0.475834953704	0.475370034469	0.498514926012
515rcbc8	0.535566306651	0.458194725878	0.545762996601	0.480827419474	0.461465262719	0.543630849932	0.530856507474	0.534182167389	0.585249861477	0.499802863472	0.437053096237	0.0	0.435094919543	0.507482655153	0.450292759198	0.515638682881	0.516451394546	0.525632140611	0.566204906298	0.480621004598	0.50232892065	0.463367500613	0.508360938051	0.414233060725	0.544460954917	0.460381487846	0.483192213539	0.48012740166	0.523882249969
515rcbc16	0.524051419465	0.439763425598	0.525385312099	0.46446057936	0.447594137678	0.528678590469	0.514792233848	0.512138595009	0.55804441305	0.48701552229	0.424472245752	0.435094919543	0.0	0.479162531362	0.401791195078	0.484621018173	0.493848818313	0.51211066952	0.533258820239	0.442360995238	0.470380194249	0.414330491338	0.471738078936	0.411277676156	0.520378430472	0.44458961026	0.461151753688	0.459378203232	0.503418004825
515rcbc36	0.512221579664	0.496028146181	0.573840584802	0.522678461889	0.511488605231	0.572607564587	0.566248791746	0.543342757924	0.600078301907	0.560052804273	0.50986878607	0.507482655153	0.479162531362	0.0	0.481434876132	0.534492666902	0.540918061026	0.555691957058	0.557507729565	0.514850146488	0.51990671869	0.452489765384	0.51862291686	0.484101523505	0.570064589265	0.503891997298	0.512893790434	0.511376360896	0.532375239111
515rcbc31	0.508801444735	0.454422241863	0.539953482439	0.475052919059	0.455349264893	0.531526689142	0.505312740056	0.516912924117	0.567864916271	0.508905977683	0.457900529484	0.450292759198	0.401791195078	0.481434876132	0.0	0.495179935975	0.49903098061	0.50479010416	0.524021737919	0.457287118793	0.478742622277	0.422520900227	0.461007215639	0.422620158195	0.533885272953	0.458816772244	0.485724680584	0.468078572833	0.495949029817
515rcbc22	0.480847272627	0.452579278559	0.508981426527	0.437791306661	0.464900083736	0.509492089309	0.419907765425	0.390414657433	0.472386762678	0.542500938622	0.495061101071	0.515638682881	0.484621018173	0.534492666902	0.495179935975	0.0	0.421988959195	0.416745028112	0.399718048068	0.463126957369	0.370820875932	0.446562147761	0.412095561004	0.484595679785	0.420993871017	0.438087482494	0.415059575331	0.406312496965	0.386878090056
