Eigvals	29
0.267064337182	0.129094624371	0.0726572046476	0.0571759851774	0.0473056042663	0.0292595047623	0.0248424126929	0.0199906113057	0.0142532831449	0.0123137619898	0.0106145632842	0.00990564873835	0.0090197521337	0.00757269975893	0.00661153947979	0.00616431101379	0.00516239252909	0.00388056728647	0.00351969151711	0.00298209786601	0.00255428297737	0.00211369165417	0.00139239994829	0.00122114742829	0.000772404672332	0.000135376948134	0.0	0.0	0.0

Proportion explained	29
0.357238521707	0.172683381306	0.0971898856041	0.0764814375345	0.0632783257954	0.0391389668028	0.0332304450668	0.0267404345567	0.0190658994528	0.0164714996255	0.0141985670428	0.0132502877366	0.0120652684383	0.010129619311	0.00884392358369	0.00824568857506	0.00690547264761	0.00519083953863	0.00470811418591	0.00398900221751	0.00341673577417	0.0028273789374	0.0018625433272	0.00163346745084	0.00103320685276	0.000181086929595	0.0	0.0	0.0

Species	0	0

Site	29	29
515rcbc12	-0.164367207067	-0.0691165850456	0.129625656971	-0.0518907536046	0.0401801283866	-0.012043541121	0.0215228543032	-0.0403610756789	0.0106539138224	-0.0433955645136	-0.0121075238355	-0.0143143784614	0.019609822821	0.000386905540158	0.00746929603876	0.00792963469768	0.00623882603195	-0.00173989437305	-0.00569873982774	-0.00495573677439	-0.00730248358595	-0.00298529586059	0.00215825627593	0.0051326215289	0.0002140731918	0.00319237521834	-0.0	0.0	0.0
515rcbc23	-0.0515301394219	-0.0118172419726	0.0661570552551	-0.0767812168822	-0.0486626701041	-0.0133715295931	0.0224297031166	-0.0136646811662	-0.0199813604812	0.0128669950082	-0.0114662448806	-0.00995746914638	-0.0287039945081	-0.00247495131428	0.0175508131211	-0.0209248987318	-0.0258447878457	0.00356643736438	0.0164977250788	-0.00016220960169	0.00844872802715	0.00572254332041	-0.000929358694089	-0.00994493066357	0.00468810528867	-0.00188197550537	-0.0	0.0	0.0
515rcbc30	0.114957644074	-0.0354744979161	-0.0580746577766	-0.065666801984	-0.0495791139356	-0.013185122387	-0.0219233476188	-0.0392264768656	0.0295700698417	-0.00373991216931	-0.00255680055419	-0.00925461690383	-0.0192492566787	0.0142778309668	-0.0143491517974	0.0315739068459	-0.0112405424909	-0.00632140753318	-0.013345759142	0.0121015877482	0.00361706745688	-0.00368144219244	-0.0100860074156	0.00265080503261	-0.00208342029719	0.000469855672975	-0.0	0.0	0.0
515rcbc29	0.0177028440138	-0.0309638971159	0.00307893095322	0.0193483526963	-0.0503645419711	0.0168816569471	0.02607910993	-0.00536630863982	-0.00849113572272	0.0220886703038	-0.0310500940223	0.0306840101956	0.0290109771464	-0.00986519273142	0.00270689715211	-0.00421052677224	-0.0185957811059	-0.0280482521566	-0.0196983374516	-0.0090527333283	0.000702715041729	0.00326027305629	-0.00184480481577	0.00677860663719	0.004010893911	-0.00124101079833	-0.0	0.0	0.0
515rcbc9	0.0269938022098	-0.000221935457203	-0.0080747210102	-0.0657178738896	-0.0600469454414	-0.00198474361595	-0.00785363637402	-0.00415761597783	-0.0132078368591	0.0134563001767	0.0233283872454	0.01843770337	0.0173428645529	-0.00989588941018	-0.00514488141407	0.0142558307034	0.0216098587594	0.0213845647798	-0.0111747238678	-0.00335064250167	0.00945490758633	0.00503289279245	0.0172862289705	-0.00236754023321	0.00666802598625	0.000840579615164	-0.0	0.0	0.0
515rcbc35	0.0917890615143	-0.0890403037382	-0.0833272064164	-0.0503936099069	0.0450864321889	-0.0560243776965	0.0868482762912	0.0532859201174	0.00137175066275	-0.000561068432225	0.0194003447427	-0.00716006073616	0.00706893094372	0.0052972540982	0.00110660094525	-0.00749429083426	-0.00937056791974	0.00611326823707	-0.0038428099799	-0.00462956375275	-0.00394104099954	-0.0033886642051	-0.000644903274283	0.00340110025015	0.000553043034367	0.000843531708078	-0.0	0.0	0.0
515rcbc18	0.0953195999938	-0.0372071553267	-0.00432908585089	0.0291854080225	0.00800575847375	-0.0097579292266	0.00390480240827	-0.0106538597476	0.00392998604291	0.00731348042867	-0.0209553827194	0.00279893799774	-0.00770185748036	-0.0189294168958	0.027268508417	-0.00060623699214	-0.00669705838808	0.00562465443655	-0.00445362986927	0.0177256701833	0.00295803628716	0.00445592822635	0.013087457323	-0.0019541108549	-0.0168683952997	0.0017150564664	-0.0	0.0	0.0
515rcbc15	0.0814374020435	-0.0566292341096	-0.00817890997867	0.0963502015283	0.0230014543859	0.033712438958	0.0320881649989	-0.017239894235	-0.0273147147922	0.00157685284432	-0.00386093046755	-0.0269904461849	-0.035080022455	0.0118800548923	-0.00423525458504	0.0200851421791	-0.000189119179272	-0.000888419952444	0.00468308049924	-0.00629553402028	0.00278964594598	0.00192707866455	0.00325389103538	0.000453663772924	0.00799329528251	0.00272635061089	-0.0	0.0	0.0
515rcbc26	0.152825968273	-0.0582342617243	-0.0171469137527	-0.01077051834	0.00955229056642	-0.044277523822	-0.0559892459292	0.00813230111516	-0.00790877408501	-0.0227836867986	-0.00774063291267	0.00644151423807	0.0249194777166	0.0088817813922	0.00630893303232	0.00787742856441	-0.000668006248281	-0.0115676012976	0.0210087291017	0.00433487932329	-0.0200741213894	0.00363275847663	0.00247897483419	-0.00962400001673	0.00451986269531	-0.00137109942616	-0.0	0.0	0.0
515rcbc25	-0.0562857681444	0.18696344119	-0.0407326088823	0.053745081931	0.0100051265284	-0.0675517407908	0.00900755798471	-0.038952371571	-0.0393115774418	0.00404173155439	0.0106724231358	-0.0197421940518	0.0216562263357	0.00200954841683	0.0126189754051	0.0150720963095	-0.00346670190512	-0.00387770356928	-0.000159342649279	0.000793138249321	0.00420514371342	0.00451578831935	-0.000601645666286	0.00171607972453	0.00060538214144	-0.00054481578946	-0.0	0.0	0.0
515rcbc32	-0.0416516250616	0.0953354324568	-0.0515665749134	-0.0327612722355	0.0604336780811	-0.0089217879404	-0.0127975478176	0.0114214171858	0.0267484334184	-0.0202956147404	-0.0242960873069	-0.0248154682835	-0.0212418874651	-0.00710874505926	-0.0134202148645	-0.0221885433406	0.011434616122	-0.0154503250766	-0.0158287322173	0.00528473983211	0.00468282512238	0.00367392166795	0.0112027856808	-0.00120917543662	0.00517618291424	-0.00266544128842	-0.0	0.0	0.0
515rcbc8	-0.0501579838545	0.0651480102481	-0.0815478383842	-0.0359008367821	0.0510030641542	0.0210378956286	0.0113089616703	-0.0569262334653	-0.0168417669752	-0.0163257727333	0.0116913500277	0.0513904523809	-0.0146323329849	0.00495558507831	0.00112678535875	-0.0183214730251	0.000675194414518	0.00813327345628	0.00175314547062	-0.00200178696057	-0.00702800373941	-0.00487792770738	-0.0073281743039	-0.00137755833614	-0.00238446090284	0.000803604991719	-0.0	0.0	0.0
515rcbc16	-0.0448969384939	0.0816680427358	-0.00907671723796	-0.0266430269264	-0.0427205865161	0.00113742985199	0.01511468376	0.0358215030025	-0.0153440469442	0.0169041574511	-0.039073655578	0.0142108754536	-0.012215614929	0.00133167647285	-0.00773551590396	0.00527440910197	0.021427704039	-0.0104483085965	0.0195841737113	0.00701106430464	-0.00608253553744	-0.0167702476157	0.00285853710362	0.00447880043242	-0.000141419819268	0.00373177957103	-0.0	0.0	0.0
