	sequences per sample	iteration	515rcbc12	515rcbc23	515rcbc30	515rcbc29	515rcbc9	515rcbc35	515rcbc18	515rcbc15	515rcbc26	515rcbc25	515rcbc32	515rcbc8	515rcbc16	515rcbc36	515rcbc31	515rcbc22	515rcbc17	515rcbc24	515rcbc21	515rcbc10	515rcbc14	515rcbc19	515rcbc27	515rcbc11	515rcbc34	515rcbc37	515rcbc33	515rcbc28	515rcbc13
alpha_rarefaction_24503_8.txt	24503	8	51.5021	48.12142	46.04301	49.57859	47.53503	46.00115	48.99307	46.68448	44.18112	38.26168	42.16068	44.56646	44.9744	41.14855	45.12684	47.08117	48.98121	49.07577	47.19813	48.95248	47.4546	48.1545	47.82709	46.15322	47.72339	50.13692	47.47447	47.79568	47.39977
alpha_rarefaction_24503_9.txt	24503	9	51.37626	48.32015	46.81493	49.65877	47.85937	45.06427	48.73138	46.88292	44.668	36.33933	42.26684	43.76475	46.01474	41.1553	45.22933	48.45026	49.00411	48.94691	46.45792	48.84823	47.60742	48.23999	47.45794	46.3633	47.46788	49.011	46.87037	49.1329	46.81766
alpha_rarefaction_28002_0.txt	28002	0	53.37955	49.50784	46.82522	50.7415	48.77354	47.29838	49.93947	47.26305	46.76009	38.08986	42.78751	44.73429	45.59355	41.19893	46.27639	47.94253	51.22671	49.03817	47.18138	49.14521	48.02271	49.00988	48.48815	48.51768	48.36642	49.58213	47.29745	50.51901	48.22926
alpha_rarefaction_28002_1.txt	28002	1	52.92294	49.20228	47.17344	48.4362	48.55106	45.76291	49.29564	47.26698	45.80928	37.24045	43.00373	45.11578	46.30977	41.23251	47.01976	48.24752	50.49672	49.91394	48.09497	49.66753	49.04481	47.87634	48.52592	46.18612	48.63705	49.53509	48.44036	48.89227	48.21684
alpha_rarefaction_28002_2.txt	28002	2	52.52889	49.84109	48.05243	49.58414	48.4926	46.73462	49.72491	47.51012	46.01271	38.39447	42.37004	45.33003	46.02768	41.18934	47.5262	48.29131	51.61478	49.93167	47.37825	50.07318	48.45998	48.33626	48.68009	47.82165	47.69979	48.64209	47.89555	49.47358	47.05845
alpha_rarefaction_28002_3.txt	28002	3	53.0294	50.18963	48.08732	50.35441	48.74938	47.60865	49.45483	47.31293	44.88806	37.5811	42.83094	45.45946	47.12467	41.01498	47.3699	47.82003	50.68396	48.63104	46.57287	49.37155	49.04824	48.38153	48.78805	47.52262	48.67606	48.53722	46.80092	48.95736	47.94033
alpha_rarefaction_28002_4.txt	28002	4	53.75975	49.73756	46.63554	49.77879	48.374	46.81133	50.46171	48.5229	45.72923	37.93411	41.15924	44.29536	46.66468	40.90988	46.30398	47.81155	50.17009	49.60758	46.88113	48.44969	50.03051	49.57544	49.92005	47.1676	48.27146	49.40427	47.43853	49.79533	47.78538
alpha_rarefaction_28002_5.txt	28002	5	51.85478	48.54474	47.56989	51.05555	48.5027	45.97981	48.6232	48.92361	46.31876	37.91302	42.36992	45.47178	46.7812	40.98824	45.74822	48.0673	51.36322	50.41994	46.78286	49.28778	48.41462	48.56712	48.59556	46.77324	48.59718	49.68835	48.18436	50.332	47.95999
alpha_rarefaction_28002_6.txt	28002	6	51.67959	50.09673	47.50904	50.14587	48.06133	45.08129	49.20316	48.34001	45.1892	39.55146	42.89403	45.27918	45.95427	40.83306	46.00431	48.29002	50.07531	50.86904	47.19771	47.96838	49.5381	49.53347	48.85124	46.49431	48.25161	49.54375	47.67762	49.20691	47.4395
alpha_rarefaction_28002_7.txt	28002	7	53.95173	49.42512	47.77094	50.52886	48.29737	46.95625	49.61333	47.88005	46.44413	37.74122	42.18684	45.29284	46.80359	40.82787	46.60983	48.08793	49.26507	49.70679	46.45549	48.38064	48.55035	48.10351	49.18082	46.57212	48.65249	49.23938	48.6246	50.73199	48.2276
alpha_rarefaction_28002_8.txt	28002	8	52.79813	49.06819	46.51349	50.39609	48.46009	46.38861	49.64039	47.82134	45.60826	37.5322	41.62133	44.25345	46.35001	41.51685	45.97834	48.74507	51.75921	50.12061	48.24136	49.38795	49.3331	48.40465	48.76168	46.63058	47.97819	49.70607	48.03333	50.00065	48.29715
alpha_rarefaction_28002_9.txt	28002	9	53.35726	48.0338	46.71059	50.15028	47.99664	47.09185	48.94995	48.25063	46.09333	37.52417	42.66667	45.41143	47.31535	41.04105	45.40134	48.39063	50.68567	50.72791	47.0258	49.02777	49.36828	48.86996	50.14189	46.92362	47.7168	50.13787	47.94902	50.20796	46.53179
alpha_rarefaction_31501_0.txt	31501	0	52.70039	49.98281	47.40568	51.20879	48.4695	46.98541	50.52614	49.20136	48.03859	39.52464	42.62173	46.15472	46.51943	41.26085	47.78834	48.94768	50.99702	49.96914	48.22676	50.0981	49.43446	49.64201	49.36777	47.99301	48.94324	51.37213	49.36024	51.29389	49.08995
alpha_rarefaction_31501_1.txt	31501	1	54.18185	50.28589	47.65368	51.09647	48.57341	47.56996	51.10977	48.7625	46.72131	38.9818	43.05324	45.43548	46.97939	41.86266	48.30009	50.51995	51.17884	50.30023	48.03336	49.19834	49.9189	47.96298	49.93888	47.26112	48.39887	49.66143	48.11443	50.34494	48.93959
alpha_rarefaction_31501_2.txt	31501	2	54.05365	51.0831	48.62632	51.40247	49.40006	46.92477	49.33978	48.43048	46.94312	39.76465	42.85262	45.82794	46.29156	42.07754	47.51829	48.67967	49.73246	51.14657	48.83193	50.5113	49.27227	48.78294	49.24322	47.48877	48.86377	50.74993	48.98056	49.68165	48.92961
alpha_rarefaction_31501_3.txt	31501	3	53.52535	49.51698	47.62637	51.33018	49.75137	46.87889	49.56736	47.52295	46.30042	38.64183	42.72386	45.32377	47.56711	42.35871	47.08124	49.02752	50.31621	51.25672	48.98662	50.34352	50.01492	49.86831	49.25253	46.96343	48.16257	50.19767	49.61242	50.23154	48.15769
alpha_rarefaction_31501_4.txt	31501	4	54.52155	49.68512	47.95264	51.20058	48.61898	47.03627	49.2444	48.65702	46.1251	38.56412	43.30629	44.99424	48.19391	41.99378	47.30606	49.14832	50.66138	50.45655	47.23684	50.47855	49.56044	50.63197	49.17648	47.31394	49.10319	51.0596	48.25043	50.4493	48.66476
alpha_rarefaction_31501_5.txt	31501	5	54.41724	49.67043	48.47528	51.15543	49.56825	47.94665	50.63021	49.71477	47.58383	38.22374	43.40276	45.70404	46.90402	41.93364	46.33415	47.72326	52.10559	50.56996	48.49763	48.90389	49.27834	50.23917	48.87483	47.96938	49.21025	51.034	48.83805	50.29368	48.62828
alpha_rarefaction_31501_6.txt	31501	6	52.66408	49.6956	46.77226	51.26236	48.9776	47.72598	51.40057	49.53462	45.79285	38.82298	43.16495	45.49515	46.9811	42.27404	47.90943	49.29169	50.94683	49.92315	47.98886	50.51112	49.30703	48.75793	49.45895	47.6038	48.62249	51.50182	48.85703	49.51939	48.89436
alpha_rarefaction_31501_7.txt	31501	7	54.30535	49.59931	47.4434	51.34554	49.31111	47.5707	49.26111	49.46017	46.04782	38.92779	43.11183	45.82808	47.89232	42.12624	46.06918	48.82957	50.27705	50.66767	48.53466	50.74429	50.1662	49.40351	49.20038	48.66699	48.19637	50.91426	49.21038	50.11114	49.01208
alpha_rarefaction_31501_8.txt	31501	8	53.50354	50.15553	47.84599	50.84606	49.80321	48.76438	50.23922	49.54933	46.58702	38.91375	43.19187	45.42742	47.73327	41.97419	47.04935	49.26375	50.61397	50.37198	48.09573	49.5815	49.64665	49.48953	48.86658	46.98049	48.70578	51.02588	49.85282	50.42673	48.62909
alpha_rarefaction_31501_9.txt	31501	9	52.9056	48.90045	48.09938	50.33712	48.6201	48.28794	50.91707	49.08193	46.27114	39.52356	43.70545	45.2593	47.57027	41.85182	47.02706	49.48335	51.11153	50.71043	47.65491	49.78764	49.7792	49.63047	48.77063	48.03268	49.77683	51.58333	48.66391	50.30833	48.58376
alpha_rarefaction_35000_0.txt	35000	0	53.20709	50.60645	49.25612	52.76999	49.2098	49.0052	49.87646	49.87209	47.38323	40.04026	43.32684	46.74011	48.52133	42.82933	47.64102	50.08889	52.83631	50.26074	49.05402	50.98419	49.83448	50.21651	50.00421	48.93757	49.61127	51.00939	48.35293	51.44871	49.62269
alpha_rarefaction_35000_1.txt	35000	1	54.01273	51.08455	48.34985	51.78661	49.02764	49.40108	49.91404	49.50735	46.95668	39.18547	43.52388	46.29658	48.23413	42.98587	48.5428	49.88301	52.25323	50.81932	49.6051	50.10819	49.47175	50.12049	51.03476	48.60811	49.31981	50.4154	48.95496	51.44287	49.71098
alpha_rarefaction_35000_2.txt	35000	2	54.06621	50.98765	48.79361	51.74679	49.8227	48.00608	49.89167	49.5036	46.89842	40.06672	43.23895	46.32996	48.66155	42.44109	48.49076	50.32443	51.84488	50.30451	49.2017	49.91677	50.83407	50.359	49.90692	49.26024	49.96121	50.9213	50.4059	51.13734	48.51515
alpha_rarefaction_35000_3.txt	35000	3	55.77551	50.26001	47.81335	51.64228	49.99954	48.80335	51.16453	50.6943	47.10754	39.74237	43.68233	46.50617	48.42271	42.85285	47.32496	49.4911	51.83203	50.00396	49.51211	49.94255	48.91578	50.86745	50.11354	47.79685	49.85084	51.48548	49.61764	51.06353	48.9762
alpha_rarefaction_35000_4.txt	35000	4	54.22086	50.96348	48.31949	51.85838	50.45524	48.48543	50.837	49.60022	47.98529	39.82285	43.9978	46.60746	48.3657	42.07867	48.16405	49.35894	50.67351	50.20003	48.32312	50.85812	50.0461	50.30754	50.34881	48.18956	49.48553	51.84989	49.9695	50.99471	49.17865
alpha_rarefaction_35000_5.txt	35000	5	53.42449	50.77487	49.15407	52.79336	49.01363	47.31125	50.15599	50.46874	46.741	40.19001	44.14481	46.12994	48.03872	42.76409	47.98002	49.70609	51.75351	50.23597	49.52417	49.94279	49.71371	50.07288	50.14473	48.30853	49.76017	51.39662	48.90558	51.67088	49.61316
alpha_rarefaction_35000_6.txt	35000	6	54.58712	50.54258	48.82206	51.7543	48.78604	48.79539	51.00236	50.48625	47.82327	39.81236	43.47649	46.63939	47.16215	42.86472	48.28105	48.87068	52.03476	50.42507	49.82702	49.63258	49.6002	50.73297	50.54422	48.38594	49.98124	50.99747	49.13141	51.83079	48.90758
alpha_rarefaction_35000_7.txt	35000	7	54.26626	50.67908	49.5997	52.14552	49.69145	47.94678	50.4842	49.58488	46.5617	39.64167	43.23092	45.79957	47.97918	42.72149	48.38989	49.77549	52.8336	51.26694	48.91708	50.33357	50.21618	50.74268	49.749	47.93428	49.40549	51.55106	50.30314	50.4447	49.16883
alpha_rarefaction_35000_8.txt	35000	8	54.70759	50.69697	47.44365	51.65499	50.45673	47.83454	51.10819	49.27331	47.05715	40.06991	43.69186	46.40746	47.84597	42.79437	48.89559	50.56898	52.26691	51.1982	48.76488	49.54956	49.90838	50.00837	50.38613	48.969	49.88229	50.66685	49.12177	51.04802	49.26604
alpha_rarefaction_35000_9.txt	35000	9	54.23797	50.86281	48.51664	51.33171	49.47579	48.18864	51.65711	49.82308	47.91315	40.92517	42.7808	46.4234	46.83227	42.99728	48.05151	50.18628	51.34955	51.17011	49.18555	50.4873	50.58366	50.76786	50.32597	48.15227	49.78451	51.48752	49.38074	50.36491	49.052
