	515rcbc9	515rcbc8	515rcbc19	515rcbc18	515rcbc11	515rcbc10	515rcbc35	515rcbc12	515rcbc15	515rcbc14	515rcbc17	515rcbc16	515rcbc37	515rcbc36	515rcbc13	515rcbc34	515rcbc33	515rcbc32	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31
515rcbc9	0.0	0.134551689714	0.104229687018	0.11753897049	0.108462778186	0.0889901404785	0.190313814115	0.210663366411	0.191826134358	0.135899954115	0.138066027232	0.105864665073	0.105200590595	0.239806762147	0.147108083463	0.129684041461	0.16093463337	0.146701824196	0.142031206073	0.124118789786	0.105085767582	0.117848354023	0.190592357499	0.14483696903	0.122538186354	0.0995426069162	0.104306536831	0.111988091203	0.124212847888
515rcbc8	0.134551689714	0.0	0.112906140265	0.180333971634	0.0980074953301	0.129340802795	0.207215015485	0.211063694761	0.234159432468	0.184575883396	0.195348391937	0.120254636398	0.130455518377	0.234399580714	0.188922977618	0.190119303546	0.193605566658	0.0913257079696	0.185768111414	0.157062834589	0.14645477113	0.168645495028	0.185808562269	0.199326127828	0.169331975671	0.15569669772	0.169728650834	0.159437533059	0.108056128255
515rcbc19	0.104229687018	0.112906140265	0.0	0.134528252631	0.0943671539855	0.102992116485	0.185795979084	0.184777414919	0.194219902298	0.161566039612	0.154969378867	0.122478089016	0.106530585528	0.210675763753	0.12874794563	0.145256448662	0.169763946688	0.10402804151	0.132403999235	0.118569575277	0.10914416356	0.116870863033	0.199106617096	0.153151257997	0.132562050145	0.111922379538	0.133904581509	0.146724240637	0.0772040978912
515rcbc18	0.11753897049	0.180333971634	0.134528252631	0.0	0.167600496748	0.0971889778574	0.178188087937	0.23754447179	0.108703468435	0.161470206688	0.0821915207174	0.170306349166	0.13092091103	0.253981203866	0.136738117022	0.0581386656826	0.157625316144	0.185209846142	0.118179058776	0.12830324241	0.164987343707	0.0744996699538	0.230985429746	0.102370012703	0.0971617452452	0.116599463205	0.0925013953111	0.113908292758	0.157681353071
515rcbc11	0.108462778186	0.0980074953301	0.0943671539855	0.167600496748	0.0	0.122207330387	0.216041506645	0.201458726857	0.21409057585	0.145869934557	0.175887649224	0.0809733264722	0.0969901476954	0.220400250206	0.167625757825	0.166685485186	0.153767580616	0.0907896113764	0.172704595227	0.120010992237	0.126991318864	0.14749149076	0.163206897872	0.186397743091	0.149646423373	0.122534810636	0.138731663268	0.168271309805	0.0790119489015
515rcbc10	0.0889901404785	0.129340802795	0.102992116485	0.0971889778574	0.122207330387	0.0	0.159165238496	0.204627976917	0.167876937287	0.160688407374	0.124743871624	0.119196769737	0.102359303741	0.236779285135	0.127833972016	0.113594369507	0.174549509564	0.136663307627	0.116336235447	0.13113228275	0.122393402404	0.104127084049	0.209008065458	0.125014664038	0.0974793393409	0.112833301946	0.106697812938	0.0975188646411	0.116137878985
515rcbc35	0.190313814115	0.207215015485	0.185795979084	0.178188087937	0.216041506645	0.159165238496	0.0	0.282477204255	0.213625372102	0.269561958987	0.209268928464	0.225573506828	0.186500098141	0.307037470125	0.182428763891	0.178390945781	0.263229340278	0.206797733846	0.196522198695	0.231205923108	0.219034544853	0.178773632303	0.310825040815	0.138791308551	0.186301794911	0.214970169487	0.208552596955	0.146559495989	0.19994004704
515rcbc12	0.210663366411	0.211063694761	0.184777414919	0.23754447179	0.201458726857	0.204627976917	0.282477204255	0.0	0.282485652853	0.223093069738	0.265683852155	0.22653255005	0.165872755079	0.257594411668	0.160385426671	0.245823251187	0.29313077516	0.225610726985	0.181959916667	0.216555223842	0.15203081962	0.236289610524	0.277764283452	0.252025359517	0.197898903747	0.2294656053	0.2342761917	0.266411625123	0.200798945184
515rcbc15	0.191826134358	0.234159432468	0.194219902298	0.108703468435	0.21409057585	0.167876937287	0.213625372102	0.282485652853	0.0	0.215336542537	0.0901521240565	0.229580783099	0.168293637085	0.262517384853	0.18095584333	0.10615978597	0.200561266544	0.235494030016	0.179261084245	0.17911617094	0.229282046108	0.129886017183	0.279913702624	0.16557090882	0.134010065974	0.1835797834	0.136785774791	0.178643221639	0.207332067176
515rcbc14	0.135899954115	0.184575883396	0.161566039612	0.161470206688	0.145869934557	0.160688407374	0.269561958987	0.223093069738	0.215336542537	0.0	0.178009435587	0.123309448873	0.163672719105	0.265089135062	0.172177249301	0.171643488486	0.108907023142	0.170211072175	0.173722984838	0.0887021991479	0.153612479169	0.143905827317	0.148990660523	0.197668163754	0.159926873563	0.0974502300789	0.149239863191	0.202028870905	0.173638026338
