	515rcbc9	515rcbc8	515rcbc19	515rcbc18	515rcbc11	515rcbc10	515rcbc35	515rcbc12	515rcbc15	515rcbc14	515rcbc17	515rcbc16	515rcbc37	515rcbc36	515rcbc13	515rcbc34	515rcbc33	515rcbc32	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc30	515rcbc31
515rcbc9	0.0	0.240636729996	0.199672655101	0.220585772745	0.217232215307	0.212873518714	0.260579382655	0.261128353358	0.255473253005	0.181351636998	0.212527618311	0.224410239806	0.174177656224	0.26859768018	0.218306172783	0.248093173414	0.222045662212	0.24913533432	0.25424760743	0.215828791646	0.210857941912	0.238544896285	0.333894368626	0.274565162973	0.201300997725	0.206480594942	0.191222861067	0.242651597346	0.226064059906
515rcbc8	0.240636729996	0.0	0.232308665425	0.29177518356	0.20643116936	0.262827866329	0.310170241823	0.311970144378	0.33015461499	0.265207856444	0.298574045356	0.211890877277	0.242468613491	0.265169361663	0.311771483647	0.319422018544	0.262084858773	0.254226339465	0.324845354655	0.289389328349	0.241389921882	0.31513750573	0.341625918309	0.351879018364	0.277720427165	0.281782755473	0.257510009732	0.299529332918	0.243399956179
515rcbc19	0.199672655101	0.232308665425	0.0	0.200792773724	0.205870002971	0.218144232703	0.255793725132	0.256473157958	0.251982050904	0.192810513035	0.208069939288	0.202248842066	0.199043635031	0.266995589814	0.233900050509	0.245792940904	0.203231578182	0.248711832771	0.253323147306	0.229875307743	0.204492964551	0.221310975304	0.335406447382	0.269343903017	0.198387750556	0.193804419974	0.189609011437	0.232260430476	0.220462618855
515rcbc18	0.220585772745	0.29177518356	0.200792773724	0.0	0.269346528137	0.225118650927	0.244371461292	0.252082985961	0.193985814607	0.178507861048	0.173792464349	0.267536354918	0.236651196907	0.309252064131	0.183190492357	0.169756042501	0.230573151912	0.296533082482	0.19432196653	0.195840070235	0.227595930666	0.153568183491	0.371133681914	0.184285125056	0.185297561199	0.173530596355	0.203105281584	0.211282027544	0.247316773697
515rcbc11	0.217232215307	0.20643116936	0.205870002971	0.269346528137	0.0	0.244688734182	0.279249708212	0.304484506224	0.290048322185	0.243689782199	0.274419163928	0.197314880337	0.205385548392	0.264286691162	0.274013272448	0.295601177209	0.234772078449	0.230020945177	0.294497506643	0.268535652896	0.219683373063	0.276993765904	0.338541054437	0.314264371724	0.254773700286	0.254933103142	0.231057071491	0.273679377366	0.237069786074
515rcbc10	0.212873518714	0.262827866329	0.218144232703	0.225118650927	0.244688734182	0.0	0.254098702796	0.287356797181	0.259747207182	0.217250291877	0.2173203054	0.228750068331	0.216106721294	0.300335610638	0.234733693843	0.249979739984	0.247512149444	0.290828580127	0.257631101046	0.247791234378	0.21876052572	0.239346313238	0.373139429734	0.260669289926	0.226616240106	0.228150038178	0.217914143574	0.23317027379	0.231773589261
515rcbc35	0.260579382655	0.310170241823	0.255793725132	0.244371461292	0.279249708212	0.254098702796	0.0	0.328761534473	0.285603296247	0.258459195594	0.248586423561	0.297773858325	0.246393806503	0.341684828907	0.256580266553	0.246200049527	0.280153336382	0.344429184987	0.278737261524	0.285174790699	0.264967237614	0.250914737702	0.419280888334	0.261866551581	0.246098805621	0.265145551509	0.259508960833	0.251787143414	0.277868462685
515rcbc12	0.261128353358	0.311970144378	0.256473157958	0.252082985961	0.304484506224	0.287356797181	0.328761534473	0.0	0.279745564753	0.219587258713	0.240911876956	0.283690393167	0.269180806116	0.325499274099	0.253563439449	0.293376452651	0.29240905753	0.335976962859	0.27530208623	0.259592635494	0.256927283671	0.262103587848	0.407701997262	0.317841647609	0.224825503192	0.239605224904	0.260743302142	0.309976386911	0.289715765619
515rcbc15	0.255473253005	0.33015461499	0.251982050904	0.193985814607	0.290048322185	0.259747207182	0.285603296247	0.279745564753	0.0	0.207561673228	0.215947892507	0.291785619694	0.26151029838	0.330836624614	0.214634158811	0.229260572859	0.258554726914	0.330767375007	0.232990333487	0.18777253683	0.264529423887	0.207108485466	0.380883778937	0.237152355093	0.219621615187	0.223067766211	0.252746082429	0.269848919401	0.286194204136
515rcbc14	0.181351636998	0.265207856444	0.192810513035	0.178507861048	0.243689782199	0.217250291877	0.258459195594	0.219587258713	0.207561673228	0.0	0.185625204644	0.237224118504	0.210539247561	0.281771718535	0.176964918861	0.226511466685	0.186054031941	0.275518793172	0.22590084983	0.180374237167	0.209363661348	0.187494323	0.339439005251	0.236217090884	0.17492562746	0.156525179522	0.192408161491	0.24219700282	0.234768549745
515rcbc17	0.212527618311	0.298574045356	0.208069939288	0.173792464349	0.274419163928	0.2173203054	0.248586423561	0.240911876956	0.215947892507	0.185625204644	0.0	0.25772534878	0.223662769339	0.312551570803	0.199072587613	0.202522506221	0.234494999037	0.311822739599	0.226731232158	0.204726286209	0.214816879853	0.185549254202	0.376612154011	0.230730237098	0.191087400506	0.193943883352	0.18949213001	0.228209968673	0.252466914069
515rcbc16	0.224410239806	0.211890877277	0.202248842066	0.267536354918	0.197314880337	0.228750068331	0.297773858325	0.283690393167	0.291785619694	0.237224118504	0.25772534878	0.0	0.22044527746	0.235812958064	0.263529008028	0.293718321785	0.223947952733	0.228325064531	0.285763089688	0.258065089168	0.217335772704	0.280940350279	0.317412200211	0.327884086779	0.23505517838	0.254907087345	0.212896660324	0.277557788929	0.206706430327
515rcbc37	0.174177656224	0.242468613491	0.199043635031	0.236651196907	0.205385548392	0.216106721294	0.246393806503	0.269180806116	0.26151029838	0.210539247561	0.223662769339	0.22044527746	0.0	0.286373380337	0.243132843211	0.255457711032	0.235386482062	0.258364940609	0.262026352112	0.235164707373	0.211296959667	0.24390073105	0.366765657373	0.272621681139	0.212577026475	0.227898425703	0.19633296524	0.229159634908	0.214887404617
515rcbc36	0.26859768018	0.265169361663	0.266995589814	0.309252064131	0.264286691162	0.300335610638	0.341684828907	0.325499274099	0.330836624614	0.281771718535	0.312551570803	0.235812958064	0.286373380337	0.0	0.31649477229	0.333217115787	0.288899748697	0.275177107793	0.320847413728	0.306583687338	0.27128243021	0.327176585618	0.337218096276	0.361576193256	0.289119525233	0.294210059024	0.275285531729	0.323504287729	0.258095152274
515rcbc13	0.218306172783	0.311771483647	0.233900050509	0.183190492357	0.274013272448	0.234733693843	0.256580266553	0.253563439449	0.214634158811	0.176964918861	0.199072587613	0.263529008028	0.243132843211	0.31649477229	0.0	0.198551698521	0.255143934419	0.314811096309	0.18576843962	0.20918462257	0.238431201808	0.166169428198	0.382393740225	0.239979940082	0.201814474817	0.196894265638	0.214460685972	0.250272043076	0.269411596558
515rcbc34	0.248093173414	0.319422018544	0.245792940904	0.169756042501	0.295601177209	0.249979739984	0.246200049527	0.293376452651	0.229260572859	0.226511466685	0.202522506221	0.293718321785	0.255457711032	0.333217115787	0.198551698521	0.0	0.269893540744	0.322227688518	0.218269631366	0.224450236163	0.252819740373	0.177400011856	0.392633890252	0.212473410675	0.216090221451	0.221105155855	0.212310097282	0.249462600649	0.280739921717
515rcbc33	0.222045662212	0.262084858773	0.203231578182	0.230573151912	0.234772078449	0.247512149444	0.280153336382	0.29240905753	0.258554726914	0.186054031941	0.234494999037	0.223947952733	0.235386482062	0.288899748697	0.255143934419	0.269893540744	0.0	0.259068651906	0.2665408866	0.228664411989	0.226224483349	0.24194160498	0.33315016713	0.280063239718	0.214373069341	0.20822205074	0.208980691385	0.272195010693	0.248995552327
515rcbc32	0.24913533432	0.254226339465	0.248711832771	0.296533082482	0.230020945177	0.290828580127	0.344429184987	0.335976962859	0.330767375007	0.275518793172	0.311822739599	0.228325064531	0.258364940609	0.275177107793	0.314811096309	0.322227688518	0.259068651906	0.0	0.341711687736	0.301756634931	0.287922392834	0.321835991379	0.281478767867	0.350950270054	0.310397919904	0.292240463535	0.269140245928	0.321318115513	0.263643966814
515rcbc21	0.25424760743	0.324845354655	0.253323147306	0.19432196653	0.294497506643	0.257631101046	0.278737261524	0.27530208623	0.232990333487	0.22590084983	0.226731232158	0.285763089688	0.262026352112	0.320847413728	0.18576843962	0.218269631366	0.2665408866	0.341711687736	0.0	0.226276870163	0.260989957624	0.191888592818	0.394293838138	0.231356433597	0.199006346913	0.235394721506	0.232670929417	0.248437724422	0.291821071953
515rcbc22	0.215828791646	0.289389328349	0.229875307743	0.195840070235	0.268535652896	0.247791234378	0.285174790699	0.259592635494	0.18777253683	0.180374237167	0.204726286209	0.258065089168	0.235164707373	0.306583687338	0.20918462257	0.224450236163	0.228664411989	0.301756634931	0.226276870163	0.0	0.238057242598	0.197928676325	0.343221714343	0.247097107453	0.196419498749	0.208886444532	0.223242286212	0.266760625933	0.263277623215
515rcbc23	0.210857941912	0.241389921882	0.204492964551	0.227595930666	0.219683373063	0.21876052572	0.264967237614	0.256927283671	0.264529423887	0.209363661348	0.214816879853	0.217335772704	0.211296959667	0.27128243021	0.238431201808	0.252819740373	0.226224483349	0.287922392834	0.260989957624	0.238057242598	0.0	0.239705835852	0.361003928256	0.292550188961	0.198803200671	0.188076174667	0.199247800833	0.263168749018	0.235703170237
515rcbc24	0.238544896285	0.31513750573	0.221310975304	0.153568183491	0.276993765904	0.239346313238	0.250914737702	0.262103587848	0.207108485466	0.187494323	0.185549254202	0.280940350279	0.24390073105	0.327176585618	0.166169428198	0.177400011856	0.24194160498	0.321835991379	0.191888592818	0.197928676325	0.239705835852	0.0	0.383259035349	0.21575597993	0.193163419937	0.193665411135	0.208540630109	0.213467588725	0.258924715274
515rcbc25	0.333894368626	0.341625918309	0.335406447382	0.371133681914	0.338541054437	0.373139429734	0.419280888334	0.407701997262	0.380883778937	0.339439005251	0.376612154011	0.317412200211	0.366765657373	0.337218096276	0.382393740225	0.392633890252	0.33315016713	0.281478767867	0.394293838138	0.343221714343	0.361003928256	0.383259035349	0.0	0.410192362338	0.38403409372	0.363794201524	0.33931228186	0.395770063658	0.34226350487
515rcbc26	0.274565162973	0.351879018364	0.269343903017	0.184285125056	0.314264371724	0.260669289926	0.261866551581	0.317841647609	0.237152355093	0.236217090884	0.230730237098	0.327884086779	0.272621681139	0.361576193256	0.239979940082	0.212473410675	0.280063239718	0.350950270054	0.231356433597	0.247097107453	0.292550188961	0.21575597993	0.410192362338	0.0	0.240223767969	0.246536461238	0.257016879606	0.240346358665	0.316555341317
515rcbc27	0.201300997725	0.277720427165	0.198387750556	0.185297561199	0.254773700286	0.226616240106	0.246098805621	0.224825503192	0.219621615187	0.17492562746	0.191087400506	0.23505517838	0.212577026475	0.289119525233	0.201814474817	0.216090221451	0.214373069341	0.310397919904	0.199006346913	0.196419498749	0.198803200671	0.193163419937	0.38403409372	0.240223767969	0.0	0.17405574469	0.195501295797	0.234034120818	0.247954290842
515rcbc28	0.206480594942	0.281782755473	0.193804419974	0.173530596355	0.254933103142	0.228150038178	0.265145551509	0.239605224904	0.223067766211	0.156525179522	0.193943883352	0.254907087345	0.227898425703	0.294210059024	0.196894265638	0.221105155855	0.20822205074	0.292240463535	0.235394721506	0.208886444532	0.188076174667	0.193665411135	0.363794201524	0.246536461238	0.17405574469	0.0	0.19365205308	0.238729119673	0.250227968472
515rcbc29	0.191222861067	0.257510009732	0.189609011437	0.203105281584	0.231057071491	0.217914143574	0.259508960833	0.260743302142	0.252746082429	0.192408161491	0.18949213001	0.212896660324	0.19633296524	0.275285531729	0.214460685972	0.212310097282	0.208980691385	0.269140245928	0.232670929417	0.223242286212	0.199247800833	0.208540630109	0.33931228186	0.257016879606	0.195501295797	0.19365205308	0.0	0.223399733865	0.224719766453
515rcbc30	0.242651597346	0.299529332918	0.232260430476	0.211282027544	0.273679377366	0.23317027379	0.251787143414	0.309976386911	0.269848919401	0.24219700282	0.228209968673	0.277557788929	0.229159634908	0.323504287729	0.250272043076	0.249462600649	0.272195010693	0.321318115513	0.248437724422	0.266760625933	0.263168749018	0.213467588725	0.395770063658	0.240346358665	0.234034120818	0.238729119673	0.223399733865	0.0	0.272264070505
515rcbc31	0.226064059906	0.243399956179	0.220462618855	0.247316773697	0.237069786074	0.231773589261	0.277868462685	0.289715765619	0.286194204136	0.234768549745	0.252466914069	0.206706430327	0.214887404617	0.258095152274	0.269411596558	0.280739921717	0.248995552327	0.263643966814	0.291821071953	0.263277623215	0.235703170237	0.258924715274	0.34226350487	0.316555341317	0.247954290842	0.250227968472	0.224719766453	0.272264070505	0.0
